Anno,ISTAT_COD,PROVINCIA,COMUNE,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,PP,CS,altro,C,E,CdR,R.S.A.,Macro,Rifiuto1,Rifiuto2,CER,TOTALE(Kg)
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,22250,,,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali,200203,22250
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,101071,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI,200140,101071
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,3630,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Vernici contenenti sostanze pericolose a smaltimento,200127,3630
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,100,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",Filtri dell'olio,160107,100
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,25,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Solventi a smaltimento,200113,25
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,20,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Prodotti fotochimici a smaltimento,200117,20
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,85,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Pesticidi a smaltimento,200119,85
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,345702,,,63569,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,409271
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,161030,843110,0,,,923,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,1005063
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,432917,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,432917
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,96305,,,0,0,Raccolta Differenziata a recupero,Legno,LEGNO Imballaggi,150103,96305
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,10600,0,,,1142,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,11742
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,765,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,765
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,404150,1125280,0,,,0,0,Raccolta Differenziata a recupero,Umido,UMIDO - rifiuti biodegradabili di cucine e mense,200108,1529430
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,55,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,BATTERIE,200133,55
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,197370,369160,9729,,,20423,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,596682
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,9462,0,Raccolta Differenziata a recupero,Pneumatici fuori uso a recupero,PNEUMATICI,160103,9462
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,4380,,,522,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,4902
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,6690,,,620,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,7310
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,9,0,Raccolta Differenziata a recupero,Raee a recupero,Tubi fluorescenti,200121,9
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,22120,0,Raccolta Differenziata a recupero,Vetro,VETRO,200102,22120
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,86710,0,760,,,1656566,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,1744036
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,77677,0,,,770,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO,200110,78447
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,184516,,,184502,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,369018
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,7520,,,149355,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170107,156875
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,1564,,,0,0,Raccolta Differenziata a smaltimento,Materiali isolanti e materiali da costruzione contenenti amianto,Inerti di origine domestica contenenti amianto a smaltimento,170605,1564
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,1000,,,865,0,Raccolta Differenziata a recupero,Cartucce e toner a recupero,CARTUCCE e TONER,160216,1865
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,426,0,Raccolta Differenziata a recupero,Rifiuti tossici e/o infiammabili a recupero,Estintori,160505,426
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,41,0,Raccolta Differenziata a recupero,Rifiuti tossici e/o infiammabili a recupero,Solventi,200113,41
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,292,0,Raccolta Differenziata a recupero,Rifiuti tossici e/o infiammabili a recupero,Estintori,160504,292
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,200,,,0,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Estintori a smaltimento,160504,200
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,70,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Acidi a smaltimento,200114,70
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,160,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Detergenti a smaltimento,200129,160
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,217,0,Raccolta Differenziata a recupero,Imballaggi contenenti residui di sostanze pericolose o contaminati,Imballaggi contenenti sostanze pericolose,150110,217
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,40,,,0,0,Raccolta Differenziata a smaltimento,Materiali isolanti e materiali da costruzione contenenti amianto,Materiali isolanti contenenti amianto a smaltimento,170603,40
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,190,,,2702,0,Raccolta Differenziata a recupero,Farmaci e medicinali a recupero,FARMACI,200132,2892
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,1675,0,Raccolta Differenziata a recupero,Rifiuti tossici e/o infiammabili a recupero,Vernici,200127,1675
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,240,,,0,0,Raccolta Differenziata a smaltimento,Inerti da costruzione e demolizione a smaltimento,Miscele bituminose a smaltimento,170301,240
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,1378,0,Raccolta Differenziata a recupero,multimateriale,multimateriale Vetro+Alluminio+Ferro,150107,1378
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,1200,,,0,0,Raccolta Differenziata a smaltimento,Inerti da costruzione e demolizione a smaltimento,Gesso a smaltimento,170802,1200
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,410,,,0,0,Raccolta Differenziata a smaltimento,Materiali isolanti e materiali da costruzione contenenti amianto,Materiali isolanti a smaltimento,170604,410
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,0,802,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE Imballaggi (RSA art.238,c.10,DLgs152/06)",150101,802
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,858260,0,,,5600,0,Raccolta Differenziata a recupero,multimateriale,multimateriale Vetro+Alluminio+Ferro,150106,863860
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,2082,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,PILE,200133,2082
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,980,,,0,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,Gesso,170802,980
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,0,,,0,3875,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE (RSA art.238,c.10,DLgs152/06)",200101,3875
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,4750,,,519,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (grandi elettrodomestici),200136,5269
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,330,,,598,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli elettrodomestici),200136,928
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,23250,,,0,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE piccoli elettrodomestici (raccolta effettuata da COMUNE),200136,23250
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,340,,,0,0,Raccolta Differenziata a recupero,Raee a recupero,Tubi fluorescenti (raccolta effettuata da COMUNE),200121,340
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,20230,,,0,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC (raccolta effettuata da COMUNE),200123,20230
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,32741,,,0,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose (raccolta effettuata da COMUNE),200135,32741
2015,8037054,BO,San Lazzaro di Savena,8,37,54,44.4507,11.42617,32153,0,0,24540,,,0,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE grandi elettrodomestici (raccolta effettuata da COMUNE),200136,24540
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,172280,964340,13270,,,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,1149890
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,15000,,,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200303,15000
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,13560,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI,200140,13560
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,92860,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,92860
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,62280,,,10520,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,72800
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,276980,0,,,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,276980
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,159,,,0,0,Raccolta Differenziata a smaltimento,Farmaci e medicinali a smaltimento,FARMACI a smaltimento,200132,159
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,11740,,,99440,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,111180
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,600,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,600
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,500,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,500
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,71740,64650,0,,,0,0,Raccolta Differenziata a recupero,Umido,UMIDO - rifiuti biodegradabili di cucine e mense,200108,136390
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,125,0,,,50,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,PILE e BATTERIE,200134,175
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,94720,0,,,4020,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,98740
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,4310,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli e grandi elettrodomestici),200136,4310
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,4210,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,4210
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,3004,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,3004
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,7380,0,Raccolta Differenziata a recupero,Vetro,VETRO,200102,7380
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,150210,0,51670,,,652280,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,854160
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,3800,0,,,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO,200110,3800
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,77285,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170107,77285
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,50173,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170904,50173
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,1300,,,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali (Casse legno),200201,1300
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,175270,0,,,1900,0,Raccolta Differenziata a recupero,multimateriale,multimateriale Vetro+Alluminio+Ferro,150107,177170
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,0,23715,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE Imballaggi (RSA art.238,c.10,DLgs152/06)",150101,23715
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,0,4940,Raccolta Differenziata a recupero,Legno,"LEGNO Imballaggi (RSA art.238,c.10,DLgs152/06)",150103,4940
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,0,,,0,6500,Raccolta Differenziata a recupero,Plastica,"PLASTICA Imballaggi (RSA art.238,c.10,DLgs152/06)",150102,6500
2015,8035011,RE,Carpineti,8,35,11,44.45189,10.53006,4076,0,0,33,,,304,0,Raccolta Differenziata a recupero,Cartucce e toner a recupero,Cartucce e Toner,200399,337
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,740501,1828238,0,,,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,2568739
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,31444,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI,200140,31444
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,256,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Vernici contenenti sostanze pericolose a smaltimento,200127,256
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,164,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,164
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,32,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Solventi a smaltimento,200113,32
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,38,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Pesticidi a smaltimento,200119,38
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,91415,,,32172,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,123587
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,107866,119781,0,,,2494,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,230141
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,869,,,515,0,Raccolta Differenziata a smaltimento,Farmaci e medicinali a smaltimento,FARMACI a smaltimento,200132,1384
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,5680,,,112493,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,118173
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,96040,,,0,0,Raccolta Differenziata a recupero,Legno,LEGNO Imballaggi,150103,96040
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,3653,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,3653
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,644,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,644
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,463365,341250,0,,,0,0,Raccolta Differenziata a recupero,Umido,UMIDO - rifiuti biodegradabili di cucine e mense,200108,804615
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,972,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,BATTERIE,200133,972
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,55502,44485,0,,,35779,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,135766
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,23800,,,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA,200139,23800
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,15143,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,15143
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,13564,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,13564
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,150,0,Raccolta Differenziata a recupero,Raee a recupero,Tubi fluorescenti,200121,150
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,591705,117454,,,527824,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,1236983
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,12109,0,,,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO,200110,12109
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,1340,,,84194,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,85534
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,268402,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170107,268402
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,6259,,,0,0,Raccolta Differenziata a smaltimento,Materiali isolanti e materiali da costruzione contenenti amianto,Inerti di origine domestica contenenti amianto a smaltimento,170605,6259
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,520,,,144,0,Raccolta Differenziata a recupero,Cartucce e toner a recupero,CARTUCCE e TONER,160216,664
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,203,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170904,203
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,73,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Estintori a smaltimento,160504,73
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,12,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Acidi a smaltimento,200114,12
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,13,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Detergenti a smaltimento,200129,13
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,37,0,Raccolta Differenziata a smaltimento,"Oli, filtri e grassi minerali a smaltimento",FILTRI DELL'OLIO a smaltimento,160107,37
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,150410,,,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200301,150410
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,2150,,,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali (ingombranti),200307,2150
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,9,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Sostanze alcaline a smaltimento,200115,9
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,0,126339,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE Imballaggi (RSA art.238,c.10,DLgs152/06)",150101,126339
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,0,123029,Raccolta Differenziata a recupero,Legno,"LEGNO Imballaggi (RSA art.238,c.10,DLgs152/06)",150103,123029
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,0,111900,Raccolta Differenziata a recupero,Plastica,"PLASTICA Imballaggi (RSA art.238,c.10,DLgs152/06)",150102,111900
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,21064,139134,0,,,73620,0,Raccolta Differenziata a recupero,multimateriale,multimateriale Vetro+Alluminio+Ferro,200102,233818
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,709,,,152,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,PILE,200133,861
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,672035,299719,,,0,0,Raccolta Differenziata a recupero,multimateriale,multimateriale Carta+Plastica+Legno+Alluminio+Ferro,150106,971754
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,0,2485,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE (RSA art.238,c.10,DLgs152/06)",200101,2485
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,0,17911,Raccolta Differenziata a recupero,Metalli ferrosi,"Metalli Ferrosi da C&D (RSA art.238,c.10,DLgs152/06)",170405,17911
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,21219,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (grandi elettrodomestici),200136,21219
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,0,,,6351,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli elettrodomestici),200136,6351
2015,8039013,RA,Massa Lombarda,8,39,13,44.46138,11.81447,10667,0,0,9816,,,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO (raccolta effettuata da COMUNE),200110,9816
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,3937460,0,1400,,,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,3938860
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,374610,,,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200303,374610
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,21170,,,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali,200203,21170
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,0,,,105025,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI,200140,105025
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,0,,,5179,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Vernici contenenti sostanze pericolose a smaltimento,200127,5179
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,0,,,64,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Solventi a smaltimento,200113,64
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,0,,,46,0,Raccolta Differenziata a smaltimento,Rifiuti tossici e/o infiammabili a smaltimento,Prodotti fotochimici a smaltimento,200117,46
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,606754,,,30202,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,636956
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,1098290,0,0,,,60394,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,1158684
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,0,,,489014,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,489014
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,41590,,,0,0,Raccolta Differenziata a recupero,Legno,LEGNO Imballaggi,150103,41590
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,8140,0,,,2544,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,10684
2015,8037011,BO,Casalecchio di Reno,8,37,11,44.47095,11.26539,36349,0,0,0,,,827,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,827
